STOP_FRISK_DATE_DAYNO,STOP_FRISK_TIME_DAYMIN,OBSERVED_DURATION_MINUTES,OBSERVED_DURATION_MINUTES_EDITED,STOP_DURATION_MINUTES,STOP_DURATION_MINUTES_EDITED,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,SUSPECT_HEIGHT_EDITED,SUSPECT_WEIGHT
235,1393,2,2,14,14,31,6,180,175
221,165,0,0,5,5,20,5.7,167.5,170
228,228,1,1,10,10,19,6,180,175
228,165,1,1,13,13,24,5.11,177.5,140
228,172,1,1,10,10,34,5.7,167.5,185
221,595,1,1,30,30,49,5.9,172.5,200
242,1307,1,1,27,27,19,5.7,167.5,175
214,793,1,1,8,8,20,5.8,170,160
214,793,1,1,8,8,16,5.9,172.5,165
228,754,1,1,10,10,42,6.2,185,150
221,1082,1,1,5,5,32,5.1,152.5,160
228,985,1,1,5,5,23,6,180,170
242,1005,1,1,11,11,65,5.7,167.5,150
236,1410,1,1,20,20,29,6.3,187.5,215
236,1,1,1,7,7,16,5.1,152.5,200
243,1380,2,2,17,17,23,6,180,200
215,1160,1,1,10,10,45,5.5,162.5,180
236,196,2,2,30,30,19,6.2,185,240
236,196,2,2,30,30,21,5.7,167.5,160
236,196,2,2,30,30,17,5.11,177.5,200
236,196,2,2,30,30,21,5.9,172.5,160
243,1229,0,0,14,14,16,5.7,167.5,140
243,201,1,1,8,8,30,6,180,160
222,161,5,5,11,11,20,5.9,172.5,200
222,161,5,5,11,11,14,5.4,160,160
243,689,1,1,10,10,21,5.8,170,140
215,1181,1,1,2,2,23,5.9,172.5,160
229,410,1,1,15,15,35,5.6,165,220
222,789,1,1,2,2,25,5.5,162.5,160
222,789,1,1,2,2,29,5.8,170,190
215,955,2,2,5,5,40,6.2,185,175
229,115,1,1,8,8,54,5.11,177.5,195
229,1053,2,2,1,1,17,5.8,170,150
229,145,1,1,5,5,50,5.5,162.5,270
229,448,0,0,1,1,40,6.4,190,260
236,1326,1,1,5,5,15,5.6,165,125
215,1043,1,1,5,5,50,6,180,220
229,280,1,1,5,5,29,5.6,165,200
236,50,1,1,1,1,20,5.3,157.5,130
229,122,1,1,3,3,47,5.1,152.5,180
243,1104,3,3,7,7,22,5.11,177.5,140
229,103,1,1,1,1,40,5.11,177.5,190
229,140,1,1,10,10,39,5.6,165,150
236,124,1,1,5,5,30,5.6,165,150
215,1245,1,1,7,7,24,5.5,162.5,155
229,122,1,1,15,15,17,5.6,165,150
229,122,1,1,15,15,18,6.1,182.5,175
236,110,1,1,15,15,22,6.2,185,180
236,1302,2,2,8,8,27,5.11,177.5,175
243,1230,2,2,10,10,18,5.6,165,160
229,38,1,1,2,2,18,5.1,152.5,140
222,141,1,1,16,16,21,5.8,170,162
222,1378,1,1,4,4,25,5.8,170,160
236,1060,5,5,2,2,61,5.11,177.5,165
222,1220,1,1,5,5,21,5.7,167.5,160
229,40,1,1,5,5,27,5.9,172.5,160
222,15,1,1,1,1,23,5.8,170,160
236,1256,1,1,2,2,40,6,180,220
229,1380,4,4,3,3,29,5.11,177.5,200
215,1060,10,10,8,8,24,5.4,160,140
222,750,1,1,5,5,35,6.3,187.5,220
222,89,1,1,5,5,30,5.1,152.5,160
229,249,10,10,20,20,29,6.2,185,180
243,1390,1,1,1,1,25,5.7,167.5,140
215,100,1,1,5,5,22,5.6,165,165
243,0,1,1,4,4,16,5.7,167.5,130
236,1349,2,2,10,10,17,5.8,170,140
243,90,1,1,1,1,29,6.3,187.5,200
229,1105,1,1,2,2,20,5.1,152.5,130
243,1322,2,2,15,15,23,5.9,172.5,150
236,136,1,1,10,10,37,6,180,190
236,570,1,1,9,9,28,5.11,177.5,175
222,1403,1,1,4,4,16,5.8,170,145
236,821,0,0,29,29,19,5.9,172.5,150
236,821,0,0,29,29,18,5.5,162.5,140
222,270,5,5,10,10,26,6,180,220
243,1272,1,1,5,5,30,5.6,165,150
229,325,1,1,3,3,20,5.6,165,140
236,1160,3,3,15,15,32,5.8,170,250
236,1160,3,3,15,15,30,6.1,182.5,150
223,633,1,1,5,5,38,6,180,160
216,668,1,1,13,13,20,5.6,165,140
223,1109,0,0,5,5,49,5.11,177.5,170
237,849,2,2,4,4,35,5.7,167.5,150
216,1199,1,1,12,12,37,5.11,177.5,195
216,1077,2,2,5,5,22,6.1,182.5,210
223,165,5,5,5,5,24,5.7,167.5,150
230,392,10,10,3,3,36,5.8,170,150
230,1330,1,1,30,30,30,5.11,177.5,180
216,1380,1,1,3,3,21,5.5,162.5,150
230,65,1,1,5,5,19,6.3,187.5,160
223,752,1,1,5,5,26,5.7,167.5,165
223,752,1,1,3,3,20,5.8,170,150
216,1259,1,1,5,5,36,5.9,172.5,200
237,1105,5,5,5,5,16,5.11,177.5,140
223,1277,0,0,10,10,20,5.8,170,175
237,226,1,1,9,9,35,5.7,167.5,160
216,1069,1,1,6,6,31,5.6,165,165
230,1183,0,0,8,8,19,5.9,172.5,210
230,1183,0,0,13,13,27,5.6,165,140
237,535,1,1,10,10,24,5.1,152.5,180
223,30,1,1,10,10,37,6,180,190
223,991,1,1,2,2,42,6.1,182.5,200
216,100,3,3,12,12,29,5.4,160,150
223,926,1,1,6,6,16,6,180,135
230,225,1,1,5,5,23,5.5,162.5,170
230,225,1,1,5,5,34,5.6,165,150
237,1430,2,2,5,5,28,5.6,165,165
223,905,1,1,5,5,19,6,180,180
230,89,1,1,1,1,31,6,180,165
223,0,2,2,30,30,29,5.6,165,130
230,255,1,1,10,10,21,5.7,167.5,160
230,36,1,1,1,1,21,5.7,167.5,150
223,903,1,1,2,2,25,5.1,152.5,225
223,903,1,1,2,2,25,6.1,182.5,230
237,5,0,0,5,5,20,5.6,165,180
237,5,0,0,5,5,17,5.5,162.5,150
273,1261,2,2,23,23,14,5.1,152.5,150
273,825,1,1,5,5,20,6.3,187.5,170
266,655,5,5,10,10,32,5.6,165,180
259,1314,0,0,5,5,17,5.1,152.5,140
259,1314,0,0,5,5,17,6,180,140
259,1314,0,0,5,5,16,5.5,162.5,140
273,1210,1,1,5,5,53,5.7,167.5,160
273,1385,1,1,10,10,14,5.6,165,135
273,1400,1,1,5,5,15,5.7,167.5,135
273,1277,1,1,5,5,16,6.1,182.5,250
273,1277,1,1,5,5,15,5.8,170,150
266,235,0,0,2,2,21,5.1,152.5,155
273,600,2,2,3,3,33,5.1,152.5,170
266,1165,2,2,5,5,19,6.1,182.5,160
273,1350,0,0,35,35,17,5.5,162.5,135
259,940,1,1,5,5,29,5.9,172.5,180
245,158,1,1,10,10,21,6.3,187.5,145
266,845,2,2,5,5,20,5.1,152.5,150
245,1380,1,1,23,23,18,5.6,165,150
266,780,1,1,14,14,24,5.8,170,140
273,835,1,1,17,17,16,6,180,160
273,1189,1,1,9,9,50,5.1,152.5,145
252,1348,1,1,15,15,21,5.8,170,220
259,1030,3,3,29,29,31,5.7,167.5,150
245,915,1,1,10,10,31,6,180,180
252,1102,1,1,8,8,19,5.11,177.5,140
252,1102,1,1,8,8,20,5.1,152.5,170
252,1102,1,1,8,8,19,5.8,170,130
252,1102,1,1,8,8,18,5.4,160,135
266,988,30,11,10,10,31,5.5,162.5,185
259,587,3,3,22,22,46,6,180,280
259,600,2,2,3,3,50,5.6,165,210
245,885,1,1,2,2,32,6.4,190,220
259,735,1,1,30,30,15,6,180,145
259,910,2,2,30,30,15,5.6,165,145
273,280,1,1,12,12,60,6.3,187.5,190
252,1290,2,2,3,3,41,6,180,190
245,23,1,1,1,1,25,5.1,152.5,180
266,60,0,0,21,21,30,5.1,152.5,130
259,580,1,1,10,10,37,6,180,210
252,1345,0,0,5,5,18,5.8,170,125
252,880,1,1,5,5,38,6.1,182.5,200
273,998,1,1,6,6,21,6,180,165
259,712,1,1,10,10,35,5.1,152.5,225
266,1053,1,1,9,9,13,5.5,162.5,110
245,1350,0,0,5,5,38,5.8,170,175
259,705,2,2,10,10,37,5.6,165,160
259,1121,2,2,20,20,51,5.5,162.5,130
259,1152,12,11,3,3,56,6.1,182.5,150
259,117,0,0,11,11,28,5.9,172.5,210
266,710,1,1,2,2,29,6.1,182.5,160
273,675,1,1,5,5,38,6,180,180
253,244,5,5,5,5,27,5.11,177.5,130
246,1077,1,1,5,5,24,5.7,167.5,150
253,309,1,1,5,5,31,5.7,167.5,143
246,22,1,1,5,5,55,5.5,162.5,180
246,135,1,1,5,5,55,6.1,182.5,185
253,1370,1,1,5,5,13,5.6,165,150
253,1370,1,1,5,5,13,5.9,172.5,155
260,1032,1,1,15,15,49,5.5,162.5,180
253,1052,1,1,1,1,45,5.7,167.5,145
267,395,1,1,5,5,24,6,180,260
253,1218,1,1,2,2,28,5.9,172.5,150
260,1386,1,1,10,10,31,5.8,170,160
260,1430,1,1,5,5,17,5.1,152.5,170
260,109,5,5,15,15,16,5.6,165,140
253,1120,1,1,2,2,21,5.8,170,180
253,1040,1,1,1,1,16,5.7,167.5,150
260,1357,1,1,1,1,38,5.1,152.5,170
246,953,1,1,5,5,71,5.9,172.5,220
260,1289,1,1,2,2,18,5.9,172.5,150
260,655,1,1,8,8,21,6.2,185,220
253,1380,1,1,3,3,22,5.1,152.5,190
260,55,0,0,5,5,20,6.2,185,180
260,1320,5,5,10,10,18,5.7,167.5,130
246,1033,1,1,10,10,34,5.9,172.5,170
246,665,1,1,7,7,29,5.11,177.5,180
246,874,1,1,8,8,15,6.1,182.5,160
246,874,1,1,8,8,17,5.8,170,175
260,875,1,1,3,3,17,5.1,152.5,165
260,875,1,1,3,3,18,5.8,170,165
267,1183,1,1,10,10,25,6,180,185
253,1225,1,1,5,5,30,5.1,152.5,150
260,590,2,2,20,20,22,5.11,177.5,150
267,965,1,1,5,5,18,6,180,180
267,960,1,1,9,9,18,6.1,182.5,200
267,960,1,1,9,9,19,5.8,170,200
267,1165,1,1,2,2,17,5.9,172.5,130
246,852,1,1,5,5,28,6,180,180
267,1022,1,1,4,4,26,5.7,167.5,150
260,805,1,1,35,35,19,6.2,185,170
260,805,1,1,35,35,19,6.1,182.5,165
246,1055,2,2,10,10,22,5.5,162.5,140
246,20,1,1,4,4,31,5.9,172.5,185
253,1015,1,1,5,5,17,5.7,167.5,160
253,1015,1,1,3,3,15,5.11,177.5,160
267,1420,0,0,7,7,68,5.11,177.5,165
246,20,1,1,5,5,35,6.3,187.5,200
246,805,0,0,2,2,21,5.8,170,155
267,530,1,1,5,5,18,6.2,185,175
246,1428,1,1,10,10,16,5.5,162.5,120
260,917,1,1,10,10,27,5.7,167.5,150
267,127,1,1,3,3,23,5.9,172.5,185
260,1195,3,3,3,3,17,5.7,167.5,130
267,1194,1,1,10,10,21,6.1,182.5,175
267,1194,1,1,10,10,21,6.3,187.5,190
267,1194,1,1,10,10,20,5.1,152.5,170
260,1296,1,1,8,8,23,6,180,180
261,675,1,1,45,50,30,5.3,157.5,190
268,180,1,1,9,9,19,6,180,155
254,1288,1,1,4,4,39,5.9,172.5,150
261,1273,1,1,8,8,25,5.6,165,150
261,1205,1,1,10,10,24,6,180,160
247,177,1,1,6,6,25,5.6,165,140
247,1340,0,0,2,2,34,5.11,177.5,250
261,371,5,5,10,10,26,5.8,170,180
261,1118,1,1,5,5,32,5.6,165,160
268,1419,1,1,10,10,13,5.9,172.5,150
254,288,1,1,10,10,55,5.8,170,150
268,725,0,0,30,30,39,5.8,170,135
247,1425,1,1,5,5,16,5.9,172.5,150
268,439,1,1,4,4,30,6,180,260
254,1422,0,0,10,10,20,5.1,152.5,165
261,1066,0,0,1,1,25,5.5,162.5,150
268,915,1,1,2,2,20,5.7,167.5,140
261,87,1,1,3,3,22,5.9,172.5,200
261,180,1,1,7,7,30,5.1,152.5,180
261,180,1,1,7,7,29,5.6,165,140
268,0,1,1,3,3,23,5.8,170,180
268,640,2,2,8,8,41,5.6,165,185
247,1298,1,1,1,1,19,5.1,152.5,160
247,1405,3,3,1,1,30,5.8,170,180
261,1155,1,1,8,8,16,5.7,167.5,120
261,1195,1,1,5,5,30,5.11,177.5,180
254,1128,1,1,5,5,18,6.3,187.5,160
247,0,1,1,7,7,21,5.1,152.5,170
261,1389,1,1,10,10,21,5.9,172.5,180
261,1391,2,2,10,10,17,5.1,152.5,150
247,960,2,2,1,1,19,5.11,177.5,175
268,778,1,1,7,7,15,5.6,165,130
268,635,10,10,20,20,29,5.6,165,125
247,1205,1,1,10,10,20,5.1,152.5,160
254,45,5,5,9,9,37,5.7,167.5,200
268,1050,10,10,5,5,13,5.7,167.5,130
268,1050,1,1,5,5,16,5.1,152.5,140
268,1050,1,1,9,9,14,5,150,120
254,880,3,3,3,3,16,5.9,172.5,140
254,880,2,2,3,3,15,5.9,172.5,180
268,55,25,11,15,15,15,5.4,160,130
261,1054,1,1,18,18,19,6.1,182.5,190
261,1054,1,1,18,18,30,5.7,167.5,175
247,530,1,1,16,16,21,5.8,170,160
247,119,1,1,5,5,25,6.3,187.5,260
254,915,1,1,11,11,14,5.6,165,200
268,260,1,1,10,10,73,5.11,177.5,150
247,1260,3,3,3,3,17,5.8,170,175
255,808,1,1,10,10,47,6.2,185,150
269,1279,1,1,3,3,22,5,150,230
269,1240,1,1,20,20,22,6,180,180
262,704,1,1,8,8,40,5.8,170,170
262,702,1,1,8,8,38,5.9,172.5,160
262,1411,1,1,6,6,30,6.1,182.5,250
262,1310,5,5,1,1,38,6,180,150
248,150,2,2,10,10,20,5.1,152.5,175
269,1210,1,1,8,8,44,6.1,182.5,175
262,658,2,2,12,12,42,6.2,185,140
269,1219,1,1,10,10,25,5.11,177.5,190
248,1430,1,1,2,2,45,6.1,182.5,200
262,706,2,2,5,5,21,6,180,210
262,1350,1,1,21,21,30,5.7,167.5,160
248,325,0,0,9,9,27,5.8,170,150
269,1304,1,1,3,3,30,6.1,182.5,190
255,965,1,1,1,1,21,5.11,177.5,150
262,1130,5,5,5,5,23,5.9,172.5,150
262,1360,1,1,5,5,29,5.9,172.5,170
262,851,3,3,5,5,20,5.11,177.5,160
269,556,1,1,12,12,18,5.8,170,180
269,554,1,1,14,14,16,5.5,162.5,130
269,550,1,1,25,25,14,5.7,167.5,140
269,554,1,1,14,14,15,5.9,172.5,250
269,550,1,1,25,25,18,5.11,177.5,160
269,550,1,1,25,25,18,6,180,165
269,554,1,1,14,14,16,6,180,180
269,554,1,1,14,14,18,5.11,177.5,130
255,1420,1,1,2,2,39,6.4,190,160
269,36,2,2,10,10,21,5.11,177.5,150
255,753,1,1,2,2,16,5.6,165,140
255,753,1,1,2,2,17,5.7,167.5,140
248,78,1,1,3,3,19,5.11,177.5,160
248,165,1,1,5,5,16,5.8,170,130
262,838,1,1,0,0,19,5.7,167.5,140
262,843,1,1,16,16,35,6,180,175
248,1115,1,1,5,5,20,5.1,152.5,200
255,65,1,1,5,5,28,5.6,165,130
269,299,1,1,5,5,18,5.5,162.5,132
269,1258,1,1,6,6,24,5.4,160,150
248,901,1,1,10,10,22,5.9,172.5,140
269,1010,3,3,40,50,37,5.8,170,150
262,620,1,1,15,15,40,6,180,190
248,1135,1,1,2,2,20,5.5,162.5,115
269,570,10,10,5,5,17,5.9,172.5,150
262,1204,1,1,2,2,16,5.8,170,170
262,613,1,1,5,5,28,5.9,172.5,150
248,1048,1,1,7,7,21,5.8,170,150
248,1048,1,1,7,7,17,5.5,162.5,135
269,1065,1,1,10,10,24,5.11,177.5,210
262,1218,1,1,20,20,34,5.5,162.5,160
263,840,1,1,37,37,16,6,180,170
256,240,1,1,13,13,40,6,180,220
249,290,1,1,15,15,18,5.11,177.5,160
249,41,5,5,11,11,17,5.8,170,120
256,846,1,1,15,15,24,6.2,185,195
270,640,2,2,10,10,27,5.1,152.5,190
249,120,5,5,23,23,39,5.6,165,180
256,208,1,1,1,1,32,5.3,157.5,130
256,1262,1,1,5,5,20,5.4,160,120
256,1420,0,0,10,10,36,5.11,177.5,225
256,1420,0,0,10,10,37,5.8,170,180
270,1093,1,1,3,3,14,6.3,187.5,160
270,1235,1,1,15,15,15,5.8,170,150
249,643,1,1,5,5,50,5.9,172.5,150
263,1073,1,1,10,10,24,5.8,170,220
256,391,1,1,4,4,31,5.7,167.5,140
263,1060,1,1,15,15,52,6,180,170
249,1325,1,1,5,5,19,5.1,152.5,165
256,585,5,5,10,10,20,5.5,162.5,250
256,1285,1,1,24,24,20,5.8,170,140
270,1410,1,1,5,5,50,5.6,165,155
270,260,2,2,6,6,56,5.9,172.5,180
270,3,1,1,4,4,18,5.7,167.5,150
270,3,1,1,4,4,20,5.5,162.5,100
263,1043,1,1,13,13,27,5.1,152.5,190
256,1300,1,1,5,5,24,6,180,140
256,1300,1,1,5,5,25,5.1,152.5,160
270,782,1,1,5,5,39,5.1,152.5,160
270,977,1,1,5,5,56,5.11,177.5,200
263,1023,1,1,5,5,50,5.7,167.5,150
256,1337,2,2,7,7,45,5.9,172.5,180
249,305,1,1,35,35,43,5.6,165,150
256,1213,15,11,4,4,14,5.9,172.5,170
270,642,1,1,10,10,17,6,180,185
270,762,1,1,10,10,21,6.1,182.5,180
249,339,1,1,15,15,35,5.6,165,140
270,633,1,1,30,30,26,5.8,170,160
263,1295,1,1,30,30,40,5.9,172.5,250
270,1131,1,1,7,7,16,5.1,152.5,160
270,1131,1,1,7,7,16,5.1,152.5,140
256,1309,1,1,60,50,30,5.8,170,200
256,21,1,1,20,20,40,5.8,170,160
263,85,0,0,10,10,22,5.2,155,140
256,1097,1,1,20,20,18,5.9,172.5,105
271,1400,1,1,60,50,17,6.1,182.5,150
271,1400,1,1,60,50,21,5.1,152.5,160
271,1400,1,1,60,50,19,6,180,140
271,1400,1,1,60,50,17,5.4,160,150
271,1400,1,1,60,50,16,5.6,165,130
271,1400,1,1,60,50,21,5.7,167.5,150
271,1400,1,1,60,50,16,5.5,162.5,130
271,1400,1,1,60,50,16,5.5,162.5,130
271,1400,1,1,60,50,19,5.5,162.5,5
271,1400,1,1,60,50,19,5.7,167.5,150
257,245,2,2,8,8,33,5.6,165,150
250,382,0,0,8,8,23,5.4,160,160
250,385,1,1,5,5,52,5.8,170,200
257,926,0,0,14,14,17,5.6,165,150
250,70,1,1,3,3,30,5.9,172.5,180
250,855,0,0,3,3,40,5.1,152.5,150
250,0,2,2,10,10,28,6,180,170
264,878,9,9,4,4,54,5.8,170,150
250,296,1,1,2,2,17,5,150,135
257,294,1,1,1,1,27,5.4,160,215
264,127,5,5,5,5,18,5.9,172.5,150
271,252,1,1,5,5,23,6,180,180
271,256,0,0,15,15,29,5.9,172.5,170
257,1345,1,1,3,3,27,5.11,177.5,190
250,1320,1,1,1,1,24,5.6,165,130
250,5,1,1,5,5,42,5.8,170,180
271,9,1,1,10,10,24,5.8,170,160
271,40,3,3,3,3,36,6,180,200
271,146,4,4,4,4,35,5.11,177.5,160
257,1410,1,1,2,2,31,6,180,150
257,1284,1,1,7,7,18,6.1,182.5,160
257,1284,1,1,7,7,14,5.5,162.5,125
257,1284,1,1,7,7,18,5.8,170,140
257,1284,1,1,7,7,17,5.7,167.5,135
257,1284,1,1,7,7,18,5.4,160,160
264,108,2,2,40,50,17,5.7,167.5,140
264,108,2,2,40,50,16,6.1,182.5,160
264,108,2,2,40,50,17,5.7,167.5,165
264,108,2,2,40,50,16,5.8,170,150
264,108,2,2,40,50,17,5.8,170,150
264,108,2,2,40,50,17,5.7,167.5,190
264,108,2,2,40,50,18,5.8,170,160
264,108,2,2,40,50,17,5.7,167.5,160
264,108,2,2,40,50,17,5.5,162.5,130
264,108,2,2,40,50,17,5.4,160,135
264,108,2,2,40,50,18,5.8,170,190
264,108,2,2,40,50,17,5.7,167.5,170
264,108,2,2,40,50,18,5.8,170,180
264,111,2,2,40,50,18,5.1,152.5,145
264,117,9,9,40,50,16,5.1,152.5,125
264,120,12,11,40,50,16,5.1,152.5,200
264,118,10,10,40,50,18,4.1,122.5,130
264,118,10,10,40,50,18,5.3,157.5,145
264,119,11,11,40,50,18,5.8,170,160
264,108,2,2,40,50,25,5.1,152.5,250
264,108,2,2,40,50,18,5.9,172.5,120
264,108,2,2,40,50,18,5.11,177.5,130
264,108,2,2,40,50,18,5.1,152.5,150
264,108,2,2,40,50,29,5.6,165,175
264,108,2,2,40,50,17,5.5,162.5,120
264,108,2,2,40,50,18,5.4,160,125
264,115,7,7,40,50,18,5.2,155,195
264,114,6,6,40,50,17,5.6,165,190
264,114,6,6,40,50,18,5.8,170,130
264,108,2,2,40,50,17,5.1,152.5,165
264,113,5,5,40,50,18,5.6,165,185
264,115,7,7,40,50,18,5.7,167.5,140
264,912,1,1,5,5,29,5.7,167.5,150
264,1350,1,1,3,3,15,5.6,165,120
250,1437,1,1,1,1,18,5.8,170,140
257,728,1,1,4,4,25,6,180,150
271,1099,1,1,2,2,16,5.6,165,120
250,920,1,1,20,20,40,5.8,170,180
257,760,0,0,1,1,16,5.4,160,90
257,760,1,1,1,1,16,5.5,162.5,105
257,760,1,1,1,1,17,5.4,160,110
257,760,0,0,1,1,19,5.1,152.5,155
257,368,0,0,7,7,31,5.4,160,180
264,195,1,1,5,5,38,5.11,177.5,205
257,65,1,1,2,2,26,5.11,177.5,175
271,1205,5,5,10,10,19,5.8,170,160
271,960,1,1,27,27,50,6.1,182.5,260
257,1333,1,1,10,10,15,5.6,165,180
257,1430,1,1,1,1,22,5.8,170,170
271,194,5,5,5,5,18,5.9,172.5,150
271,1280,0,0,15,15,29,5.8,170,150
257,1218,0,0,3,3,15,5.7,167.5,125
271,1257,2,2,5,5,48,5.9,172.5,200
264,5,1,1,5,5,45,5.1,152.5,170
271,30,0,0,3,3,24,5.6,165,150
271,783,1,1,9,9,18,5.8,170,150
271,783,1,1,10,10,18,5.9,172.5,160
250,610,8,8,6,6,54,5.8,170,200
250,244,1,1,3,3,16,5.5,162.5,130
250,244,1,1,3,3,17,5.9,172.5,140
271,247,1,1,1,1,25,5.1,152.5,180
271,1341,1,1,10,10,23,6,180,160
271,1343,0,0,20,20,21,5.6,165,160
271,1341,1,1,10,10,18,5.4,160,130
250,146,1,1,2,2,42,5.6,165,180
257,199,1,1,3,3,21,5.8,170,170
257,0,2,2,9,9,26,6,180,170
264,12,0,0,13,13,20,5.6,165,180
271,158,1,1,9,9,18,5.6,165,145
271,118,1,1,5,5,17,6.3,187.5,190
271,118,1,1,5,5,16,5.11,177.5,165
271,1328,2,2,10,10,16,5.7,167.5,130
264,1350,1,1,10,10,18,5.1,152.5,180
264,1350,1,1,10,10,17,5.8,170,140
264,1295,1,1,12,12,34,6.1,182.5,160
257,349,1,1,10,10,23,6.2,185,180
244,348,1,1,18,18,33,5.7,167.5,180
272,1400,1,1,60,50,18,5.7,167.5,150
251,1075,1,1,5,5,57,5.6,165,250
258,1246,1,1,13,13,37,5.1,152.5,180
272,245,15,11,10,10,27,6.4,190,210
244,159,20,11,11,11,42,6.3,187.5,230
265,150,2,2,4,4,24,5.9,172.5,170
244,105,5,5,3,3,25,6,180,175
251,840,5,5,11,11,49,5.1,152.5,170
251,380,1,1,15,15,49,5.6,165,170
272,525,2,2,8,8,27,5.6,165,180
258,451,1,1,5,5,49,5.9,172.5,180
258,1138,2,2,10,10,16,5.5,162.5,120
272,1329,1,1,5,5,36,6,180,155
265,162,5,5,10,10,35,5.6,165,165
258,638,1,1,110,50,60,6,180,180
272,300,1,1,5,5,28,5.1,152.5,175
272,300,1,1,5,5,40,6.1,182.5,180
272,1335,2,2,5,5,27,5.1,152.5,160
265,158,1,1,5,5,24,6,180,160
272,669,1,1,10,10,21,5.1,152.5,165
244,1085,0,0,15,15,49,5.1,152.5,180
265,1080,1,1,1,1,32,5.6,165,140
244,1189,1,1,12,12,34,5.9,172.5,160
251,1265,0,0,1,1,24,5.6,165,120
258,1265,1,1,5,5,17,5.9,172.5,160
272,542,1,1,5,5,33,6,180,170
251,160,1,1,10,10,26,6,180,200
265,1183,1,1,10,10,14,5.7,167.5,140
265,1183,1,1,10,10,13,5.3,157.5,210
244,1411,1,1,2,2,20,5.9,172.5,160
251,110,2,2,2,2,19,6.1,182.5,180
251,553,1,1,15,15,18,6.2,185,190
265,84,1,1,2,2,16,5.1,152.5,185
258,1100,1,1,5,5,24,5.9,172.5,200
265,1113,1,1,3,3,20,6,180,160
265,131,1,1,12,12,58,5.7,167.5,200
251,170,1,1,5,5,21,6.2,185,170
265,240,1,1,5,5,19,5.6,165,190
244,130,1,1,15,15,65,6.1,182.5,165
244,1382,1,1,1,1,25,6.3,187.5,180
265,60,1,1,4,4,38,5.11,177.5,200
265,615,1,1,35,35,24,5.5,162.5,120
265,615,1,1,35,35,26,6.4,190,160
272,95,0,0,10,10,22,5.7,167.5,180
244,215,5,5,10,10,25,5.1,152.5,180
251,920,10,10,20,20,24,5.11,177.5,165
272,1209,1,1,3,3,19,6,180,190
272,1210,1,1,2,2,18,5.11,177.5,170
265,1125,0,0,1,1,37,5.9,172.5,140
272,1310,1,1,10,10,27,6,180,175
251,25,1,1,1,1,29,5.11,177.5,240
251,1046,0,0,10,10,20,5,150,110
251,805,0,0,5,5,29,5.8,170,130
265,945,5,5,20,20,23,5.9,172.5,150
258,318,0,0,5,5,44,5.8,170,195
258,1291,0,0,5,5,18,6.1,182.5,150
244,1150,1,1,1,1,19,5.8,170,150
244,0,1,1,7,7,20,5.8,170,180
244,0,1,1,7,7,19,5.1,152.5,150
265,1329,1,1,4,4,25,6,180,150
251,252,1,1,13,13,23,5.7,167.5,170
265,257,1,1,10,10,36,5.7,167.5,190
244,72,1,1,7,7,39,6.2,185,180
272,1435,1,1,1,1,44,5.9,172.5,200
244,91,1,1,10,10,15,5.7,167.5,140
258,1203,1,1,15,15,55,5.9,172.5,150
301,1139,2,2,5,5,26,5.8,170,140
280,1338,1,1,9,9,24,5.5,162.5,130
287,1006,1,1,1,1,15,5.11,177.5,130
280,126,1,1,10,10,30,5.7,167.5,150
294,1110,1,1,5,5,18,5.9,172.5,150
287,39,2,2,8,8,18,5.9,172.5,155
287,1438,1,1,45,50,37,5.8,170,130
287,1438,1,1,45,50,30,5.7,167.5,150
301,1060,2,2,20,20,29,5.11,177.5,190
280,518,3,3,8,8,28,5.6,165,140
294,316,0,0,9,9,28,6,180,180
294,316,0,0,9,9,30,5.1,152.5,160
287,145,0,0,10,10,17,5.6,165,150
287,1017,0,0,8,8,34,5.7,167.5,160
294,1388,1,1,1,1,23,5.9,172.5,150
301,1420,1,1,10,10,55,6,180,170
280,1403,2,2,6,6,50,5.11,177.5,200
294,90,1,1,5,5,17,5.8,170,150
301,0,1,1,1,1,40,5.1,152.5,220
280,352,1,1,15,15,44,6.2,185,220
287,1266,1,1,27,27,25,5.7,167.5,160
294,915,1,1,15,15,16,5.9,172.5,160
280,985,1,1,15,15,40,5.9,172.5,170
287,166,1,1,1,1,32,6.2,185,180
294,1035,20,11,25,25,17,6,180,180
280,680,1,1,5,5,19,6.2,185,150
301,909,1,1,13,13,16,6,180,160
280,40,1,1,5,5,25,6.2,185,190
294,15,2,2,15,15,18,5.9,172.5,145
274,175,1,1,16,16,32,6.2,185,180
302,756,15,11,15,15,25,6,180,165
281,920,1,1,11,11,27,5.1,152.5,160
281,1141,2,2,6,6,37,5.8,170,170
288,705,1,1,5,5,31,6.2,185,200
281,1300,1,1,30,30,19,6.2,185,165
274,1180,1,1,8,8,28,5.8,170,160
288,1004,1,1,3,3,30,5.5,162.5,220
295,990,1,1,4,4,25,5.11,177.5,190
288,1232,12,11,3,3,33,5.1,152.5,140
288,814,1,1,14,14,44,5.8,170,180
281,1197,10,10,5,5,18,5.5,162.5,140
302,1265,2,2,3,3,29,5.2,155,160
281,360,4,4,10,10,39,6.3,187.5,185
281,360,4,4,10,10,24,5.11,177.5,175
281,1206,5,5,10,10,24,5.7,167.5,150
295,815,1,1,40,50,18,5.8,170,110
302,1214,0,0,10,10,18,5.11,177.5,160
